"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9E76W6GT","conferencePaper","2022","Palei, Shantilata; Behera, Santi Kumari; Sethy, Prabira Kumar","A Systematic Review of Citrus Disease Perceptions and Fruit Grading Using Machine Vision","Procedia Computer Science","","18770509","10.1016/j.procs.2023.01.225","http://dx.doi.org/10.1016/j.procs.2023.01.225","Citrus is one of the most commonly farmed and popular fruit crops globally. Citrus fruits are high in vitamins, minerals, and dietary fibre, which are essential for overall health. Oranges are the most widely traded citrus fruit, accounting for more than half of global citrus production. Tangerines, lemons, and mandarins are the next most commonly farmed varieties. Citrus production and export have steadily expanded over the previous three decades, though slower than competing items like mangoes, avocados, and melons. The production of citrus fruit is heavily hampered due to diseases in its growth stages. Again, the diseases not only appear in leaves but also in fruits. So, the quality of fruits is degraded due to the appearance of flaws. The citrus fruits are graded in two ways: first based on their skin tone and second on their size. So, there is a requirement to assess citrus diseases to avoid the degradation of production. Further, there is a need to grade citrus fruit to make easy packaging concerning its quality; so that the proper values of Citrus fruits be generated. This article studied and analysed different methodologies reported for citrus disease prediction and grading of citrus fruit in the postharvest stage based on machine vision between 2010 and 2021. This paper outlines the current achievements, limitations, and suggestions for future research on citrus diseases and their fruit grading.","2022","2026-01-24 00:34:05","2026-01-24 00:34:05","","2504-2519","","","218","","","","","","","","Elsevier BV","","","","","","","","","","","/home/aalejoz25/Zotero/storage/WWIEKCIY/Palei et al. - 2022 - A Systematic Review of Citrus Disease Perceptions and Fruit Grading Using Machine Vision.pdf","","Feature extraction; Classification; Citrus disease detection; Citrus Fruit Grading; Machine vision","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QLRACLUD","bookSection","2021","Kumar, Sandeep; Meena, Ram Swaroop; Sheoran, Seema; Jangir, Chetan Kumar; Jhariya, Manoj Kumar; Banerjee, Arnab; Raj, Abhishek","Remote sensing for agriculture and resource management","Natural Resources Conservation and Advances for Sustainability","978-0-12-822976-7","","10.1016/B978-0-12-822976-7.00012-0","http://dx.doi.org/10.1016/B978-0-12-822976-7.00012-0","Exploitation of the infinitive natural resources is an alarming issue on the plate. Therefore, estimation and swift observation of the natural resources is a need of the hour. Geospatial technological development is playing an important role to collect the information from the targeted objectives. Geospatial technological is helpful to analyze the natural resources viz., land, water, air, energy, nutrients, forest, watershed, etc. for policy and planning toward their conservation in order to achieve food, nutritional, environmental, and economic security. Agriculture is a key sector on the planet for exploitation and interfere the natural resources. For collecting reliable and timely information about the nature, the extent and geographical boundaries, temporal behavior of natural resources is the first step in the way of their monitoring, management and efficient use of them in the agriculture. Remote sensing (RS) has emerged as a powerful geospatial tool for the identification, characterization, and land marking of these resources over a larger surface area in agricultural system. It provides valuable, accurate and timely information in high spatial and spectral resolutions about the agricultural urbanization, crop use patterns, soil, water, watersheds, desertification, agroforestry, rangelands, and climatic variations and their impact on agriculture. In crop production, RS provides the spatial information of crop type and area estimation followed by assessing the yield potential, ecosystem health and proper management of insect-diseases and weeds based on the spectral reflectance of the object by using modeling and vegetative indices. Moreover, RS has a potential to study the soil system like soil characteristics, types, spatial variability, assessment of land suitability, land capability, carbon dynamics, soil moisture, land use/land cover change, soil degradation, erosion identification, and remediation for agriculture applications. RS helps to generate a precise database in short time from the field. Predication for the advance planning, yield estimation of the covering areas, crop sections, drought management help in policymaking for the better production and reduce the risk from the aberrant weather conditions. It helps in proper use and sustainable management of the costly resources in agriculture. This chapter extensively discusses the potential of RS in management of agriculture and natural resources in a sustainable manner. In this context, in India, several programs/projects such as FASAL, CAPE, NNRMS, NADAMS, IMSD, CHAMAN, etc. are effectively running for management of agricultural system in one and another way. In this context, this chapter is useful for the policymaker students, scientists, producers for the agroecosystems management and promote the advance food and environmental security targeted as one of the United National Sustainable Development Goals.","2021","2026-01-24 00:34:05","2026-01-24 00:34:05","","91-135","","","","","","","","","","","Elsevier","","","","","","","","","","","/home/aalejoz25/Zotero/storage/63JARLCR/Kumar et al. - 2021 - Remote sensing for agriculture and resource management.pdf","","Remote sensing; Agriculture; Crop health; Natural resource; Precision management; Satellite; Spectral reflectance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CW77UJFN","bookSection","2023","Parthiban, Swetha; Moorthy, Sneha; Sabanayagam, Sribalaji; Shanmugasundaram, Shobana; Naganathan, Athishwaran; Annamalai, Mohan; Balasubramanian, Sabitha","Deep Learning Based Recognition of Plant Diseases","Computer Vision and Machine Intelligence Paradigms for SDGs","978-981-19-7169-3","1876-1119","10.1007/978-981-19-7169-3_8","http://dx.doi.org/10.1007/978-981-19-7169-3_8","","2023","2026-01-24 00:34:05","2026-01-24 00:34:05","","83-93","","","","","","","","","","","Springer Nature Singapore","","","","","","","","","","","/home/aalejoz25/Zotero/storage/9LCE7B5Q/Parthiban et al. - 2023 - Deep Learning Based Recognition of Plant Diseases.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZFN9BLY","journalArticle","2019","Chang, Young K.; Mahmud, Md Sultan; Shin, Jaemyung; Nguyen-Quang, Tri; Price, Gordon W.; Prithiviraj, Balakrishnan","Comparison of Image Texture Based Supervised Learning Classifiers for Strawberry Powdery Mildew Detection","AgriEngineering","","26247402","10.3390/agriengineering1030032","http://dx.doi.org/10.3390/agriengineering1030032","Strawberry is an important fruit crop in Canada but powdery mildew (PM) results in about 30–70% yield loss. Detection of PM through an image texture-based system is beneficial, as it identifies the symptoms at an earlier stage and reduces labour intensive manual monitoring of crop fields. This paper presents an image texture-based disease detection algorithm using supervised classifiers. Three sites were selected to collect the leaf image data in Great Village, Nova Scotia, Canada. Images were taken under an artificial cloud condition with a Digital Single Lens Reflex (DSLR) camera as red-green-blue (RGB) raw data throughout 2017–2018 summer. Three supervised classifiers, including artificial neural networks (ANN), support vector machine (SVM), and k-nearest neighbors (kNN) were evaluated for disease detection. A total of 40 textural features were extracted using a colour co-occurrence matrix (CCM). The collected feature data were normalized, then used for training and internal, external and cross-validations of developed classifiers. Results of this study revealed that the highest overall classification accuracy was 93.81% using the ANN classifier and lowest overall accuracy was 78.80% using the kNN classifier. Results identified the ANN classifier disease detection having a lower Root Mean Square Error (RMSE) = 0.004 and Mean Absolute Error (MAE) = 0.003 values with 99.99% of accuracy during internal validation and 87.41%, 88.95% and 95.04% of accuracies during external validations with three different fields. Overall results demonstrated that an image texture-based ANN classifier was able to classify PM disease more accurately at early stages of disease development.","2019-09","2026-01-24 00:34:05","2026-01-24 00:34:05","","434-452","","3","1","","","","","","","","MDPI AG","","","","","","","","","","","/home/aalejoz25/Zotero/storage/VPFVHP7N/Chang et al. - 2019 - Comparison of Image Texture Based Supervised Learning Classifiers for Strawberry Powdery Mildew Dete.pdf","","image processing; artificial neural network; colour co-occurrence matrix; k-nearest neighbors; support vector machine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YUCE3VID","journalArticle","2024","Bezabh, Yohannes Agegnehu; Ayalew, Aleka Melese; Abuhayi, Biniyam Mulugeta; Demlie, Tensay Nigussie; Awoke, Eshete Ayenew; Mengistu, Taye Endeshaw","Classification of mango disease using ensemble convolutional neural network","Smart Agricultural Technology","","27723755","10.1016/j.atech.2024.100476","http://dx.doi.org/10.1016/j.atech.2024.100476","Mango is a highly significant fruit crop that thrives in a variety of agro-ecologies around the world. Mangoes are rich in vitamins and minerals. However, its yield is currently severely constrained due to disease and pest infestations. Thus, in order to improve mango fruit quality and productivity, illnesses and insect pests must be detected early on. In this study, we conceived and constructed a mango leaf disease detection mechanism utilizing an ensemble convolutional neural network approach. Healthy and diseased mango leaf images were manually obtained from main producing locations in Amhara Region for Merawi fruit and vegetable research identification. To improve the datasets, several pre-processing procedures (such as image resizing, noise reduction, and image augmentation) were used. To improve classification performance and meet the study's purpose, various segmentation approaches such as k means and Mask R-CNN were applied. Furthermore, following pre-processing and segmentation, features of mango leaf images were retrieved using CNN to obtain important features. The classification model was then constructed using fully-connected layer classifiers on the retrieved features of mango leaf images. The ensemble proposed GoogLeNet and VGG16 based CNN model in the study encompasses various operations, including dataset collection, image preprocessing, noise removal, segmentation, data augmentation, feature extraction, and classification. Upon testing, the model demonstrated impressive performance with 99.87 % training classification accuracy, 99.72 % validation accuracy, and 99.21 % testing accuracy. This indicates the effectiveness of the ensemble approach in achieving high accuracy in image classification tasks.","2024-08","2026-01-24 00:34:05","2026-01-24 00:34:05","","100476","","","8","","","","","","","","Elsevier BV","","","","","","","","","","","/home/aalejoz25/Zotero/storage/YEDNG7KQ/Bezabh et al. - 2024 - Classification of mango disease using ensemble convolutional neural network.pdf","","Classification mango disease; Convolutional neural network model; Digital imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67MTA9KC","document","2025","Szechyńska-Hebda, Magdalena; Hołownicki, Ryszard; Doruchowski, Grzegorz; Sas, Konrad; Puławska, Joanna; Jarecka-Boncela, Anna; Ptaszek, Magdalena; Włodarek, Agnieszka","Application of Hyperspectral Imaging for Early Detection of Pathogen-Induced Stress in Cabbage as Case Study","","","","10.3390/agronomy15071516","http://dx.doi.org/10.3390/agronomy15071516","Cabbage (Brassica oleracea L.) is a globally significant vegetable crop that faces productivity challenges due to fungal and bacterial pathogens. This review highlights the potential of spectral imaging techniques, specifically multispectral and hyperspectral methods, in detecting biotic stress in cabbage, with a particular emphasis on pathogen-induced responses. These non-invasive approaches enable real-time assessment of plant physiological and biochemical changes, providing detailed spectral data to identify pathogens before visible symptoms appear. Hyperspectral imaging, with its high spectral resolution, allows for distinctions among different pathogens and the evaluation of stress responses, whereas multispectral imaging offers broad-scale monitoring suitable for field-level applications. The work synthesizes research in the existing literature while presenting novel experimental findings that validate and extend current knowledge. Significant spectral changes are reported in cabbage leaves infected by Alternaria brassicae and Botrytis cinerea. Early-stage detection was facilitated by alterations in flavonoids (400–450 nm), chlorophyll (430–450, 680–700 nm), carotenoids (470–520 nm), xanthophyll (520–600 nm), anthocyanin (550–560 nm, 700–710 nm, 780–790 nm), phenols/mycotoxins (700–750 nm, 718–722), water/pigments content (800–900 nm), and polyphenols/lignin (900–1000). The findings underscore the importance of targeting specific spectral ranges for early pathogen detection. By integrating these techniques with machine learning, this research demonstrates their applicability in advancing precision agriculture, improving disease management, and promoting sustainable production systems.","2025-06","2026-01-24 00:34:05","2026-01-24 00:34:05","","","","","","","","","","","","","MDPI AG","","","","","","","","","ISSN: 20734395 Issue: 7 Pages: 1516 Publication Title: Agronomy Volume: 15","","/home/aalejoz25/Zotero/storage/XBY6I8J8/Szechyńska-Hebda et al. - 2025 - Application of Hyperspectral Imaging for Early Detection of Pathogen-Induced Stress in Cabbage as Ca.pdf","","biochemical cell components; physiological responses; plant diseases; spectral imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC23G8AW","journalArticle","2025","Happy, Kenneth; Ban, Yeongjun; Mudondo, Joyce; Haniffadli, Ariranur; Gang, Roggers; Choi, Kyeong O. K.; Rahmat, Endang; Okello, Denis; Komakech, Richard; Kang, Youngmin","SMART-HERBALOMICS: An innovative multi-omics approach to studying medicinal plants grown in controlled systems such as phytotrons","Phytomedicine","","1618095X","10.1016/j.phymed.2025.157303","http://dx.doi.org/10.1016/j.phymed.2025.157303","Background: Traditional medicine has supported human health for centuries. However, its dependence on wild-sourced medicinal plants now poses serious threats to biodiversity, with over 90 % of these species harvested directly from their natural habitat. Overexploitation and increasing global demand have accelerated the depletion of medicinal plant genetic resources, raising concerns about extinction and long-term sustainability. Purpose: This review introduces “Smart-Herbalomics (SH),” a novel interdisciplinary approach that merges traditional herbal knowledge with modern scientific methods. This review aims to ensure a sustainable use and conservation of medicinal plants while enhancing their therapeutic efficacy and safety. SH integrates advanced plant identification, propagation in controlled environments (e.g., phytotron and smart farms), and standardization protocols to maintain genetic integrity and bioactive compound consistency. Additionally, this novel approach incorporates cell-based assays for cytotoxicity and mechanistic evaluation, animal models for preclinical safety and efficacy assessment, and clinical trials for human validation. Additionally, multi-omics tools, including genomics, transcriptomics, metabolomics, and proteomics, help uncover the molecular basis of herbal actions. Method: Data were collected through a comprehensive literature review using electronic databases such as PubMed, Google Scholar, Scopus, AMED, and the Cochrane Library. Key search terms included “Herbalomics,” “Pharmacology,” “Pharmacognosy,” “Multi-Omics,” “Botany,” “Safety and Toxicity,” “Herb Formulation,” and “Medicinal Plant Species.” Conclusion: This article introduces SH for the first time as an integrative approach that offers a comprehensive and sustainable pathway to develop standardized, safe, and evidence-based herbal therapies. It bridges the fields of ethnopharmacology and pharmaceutical innovation, supporting the future of personalized, eco-conscious healthcare.","2025-11","2026-01-24 00:34:05","2026-01-24 00:34:05","","157303","","","148","","","","","","","","Elsevier BV","","","","","","","","","","","/home/aalejoz25/Zotero/storage/XDMAC4M8/Happy et al. - 2025 - SMART-HERBALOMICS An innovative multi-omics approach to studying medicinal plants grown in controll.pdf","","In vitro propagation; Multi-omics; Pharmacology; Phytomedicine; phytotron; Smart-Herbalomics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59TURL89","document","2021","Ali, Ansar; Imran, Muhammad","Remotely sensed real-time quantification of biophysical and biochemical traits of Citrus (Citrus sinensis L.) fruit orchards – A review","","","","10.1016/j.scienta.2021.110024","http://dx.doi.org/10.1016/j.scienta.2021.110024","Remote sensing provides accurate and cost-effective solution to quantify the biophysical and biochemical traits of citrus fruit orchards. Timely information on these traits can be used to design real-time computerized applications for site-specific orchard management, yield estimation, and scheduling precise and proper application of inputs thus growing net returns and optimizing resource utilization. Retrieval of these traits has been playing an important role during the last 30 years with steady improvement in remote sensing platforms and sensors and the techniques and methods forthwith. However, with dense canopy, variable illumination conditions and saturation effects caused by seasonal dynamics of leaf and canopy pigments combined with high year-round leaf density pose challenges for the accurate and precise inference of biophysical and biochemical traits in citrus fruit orchards. Concerning these challenges in the pursuit of earth observation, the present paper aims to provide a comprehensive and in-depth review of the remotely sensed technologies and applications for real-time and state-of-the-science retrieval of biophysical and biochemical traits of citrus fruit orchards. Establishing a database of citrus traits at leaf, canopy and orchard level is very important for future smart agriculture to help farmers for site-specific orchard management, plan farm management practices, selection of best cultivars, scheduling precise and proper application of inputs in citrus production paradigm; thus growing net returns and optimize resource utilization. Technical methods for different levels of remote sensing acquisition have also been elaborated highlighting the current situation of citrus traits acquired by remote sensing.","2021-05","2026-01-24 00:34:05","2026-01-24 00:34:05","","","","","","","","","","","","","Elsevier BV","","","","","","","","","ISSN: 03044238 Pages: 110024 Publication Title: Scientia Horticulturae Volume: 282","","/home/aalejoz25/Zotero/storage/GV2BCA64/Ali and Imran - 2021 - Remotely sensed real-time quantification of biophysical and biochemical traits of Citrus (Citrus sin.pdf","","Citrus phenotypical traits; Fruit orchards; Leaf and canopy scale; Physiological informatics; Real-time retrieval; Seasonal dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C33F8JMU","journalArticle","2025","Chen, Dengjie; Lin, Fan; Lu, Caihua; Zhuang, Jun Wei; Su, Hongjie; Zhang, Dehui; He, Jincheng","YOLOv8-MDN-Tiny: A lightweight model for multi-scale disease detection of postharvest golden passion fruit","Postharvest Biology and Technology","","09255214","10.1016/j.postharvbio.2024.113281","http://dx.doi.org/10.1016/j.postharvbio.2024.113281","Passion fruit, a commercially significant fruit crop, is easily infected by anthracnose and scab, which declines it economic value. However, at the present time, passion fruit quality grading is mainly judged by manual assessment, with strong subjectivity, poor efficiency and low accuracy. Intelligent classification of postharvest passion fruit is essential, with skin disease being a critical factor in grading fruit quality. In view of the shortcomings in traditional deep learning model, such as weak multi-scale detection ability and low accuracy, we propose a YOLOv8-MDN-Tiny model to improve the ability of passion fruit small-scale disease detection. The backbone layer is replaced by the self-made MFSO structure to expand the feature pixels of small target information and enrich their feature expression. An improved DyRep module is proposed to realize the interactive fusion of disease features at different scales and depths. NWD loss function is introduced to accurately measure the overlap of two bounding boxes. Finally, Slimming pruning and CWD are used to compress the model. Compared with YOLOv8s, our improved lightweight model achieves more accurate localization of small passion fruit targets. Specifically, the mAP50 is increased by 2.2–94.8 %, the precision and recall are improved by 1.5 % and 6.0 %. Meanwhile, the number of model parameters and memory usage are decreased by 90.1 % and 88.9 %. The results technically support the disease detection in postharvest passion fruit and real-time grading of their quality.","2025-01","2026-01-24 00:34:05","2026-01-24 00:34:05","","113281","","","219","","","","","","","","Elsevier BV","","","","","","","","","","","/home/aalejoz25/Zotero/storage/9NIT75D2/Chen et al. - 2025 - YOLOv8-MDN-Tiny A lightweight model for multi-scale disease detection of postharvest golden passion.pdf","","Disease detection; Model compress; Small-scale; YOLOv8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5ESNVB4","document","2022","Murali-Baskaran, Ramasamy Kanagaraj; Mooventhan, Palanisamy; Das, Debanjan; Dixit, Anil; Sharma, Kailash Chander; Senthil-Nathan, Sengottayan; Kaushal, Pankaj; Ghosh, Probir Kumar","The future of plant volatile organic compounds (pVOCs) research: Advances and applications for sustainable agriculture","","","","10.1016/j.envexpbot.2022.104912","http://dx.doi.org/10.1016/j.envexpbot.2022.104912","Volatile organic compounds emitted by plants (pVOCs) protect themselves from abiotic and biotic stresses. Plants are under constant threats from biotic stress especially herbivores which facilitate plants to emit herbivore-induced plant volatiles (HIPVs), an inducible defense in plants against herbivores by communicating to herbivores’ natural enemies and neighboring plants. HIPVs are reported to act as feeding and/or oviposition deterrents to herbivores, belonging to four major groups including terpene/terpenoids, benzenoids and phenylpropanoids, the volatile fatty acid derivatives, and the volatile aminoacid derivatives. However, the plant volatile profiles induced by herbivores have been reported to be altered by silicon (Si)-fertilization, priming of plants with chemical elicitors and climate change which can induce plants to produce and emit novel plant volatiles that are not expressed by plants in response to damage by herbivory. Transgenic crops and/or sentinel crops with enhanced pVOCs emission profiles have been proposed to improve plant resistance, health and yields. Currently several technological advances in devices including field-portable electronic devices (e-Nose) and hand-held smartphone-based biosensors for in situ early detection of pVOCs profiles which are now available and supported by artificial intelligence (AI), to increase detection accuracy of these systems. The present review highlights the multi-dimension approaches emerging in pVOCs research for early and rapid detection of specific VOCs indicators as markers with associated plant biotic stressors.","2022-08","2026-01-24 00:34:05","2026-01-24 00:34:05","","","","","","","","","","","","","Elsevier BV","","","","","","","","","ISSN: 00988472 Pages: 104912 Publication Title: Environmental and Experimental Botany Volume: 200","","/home/aalejoz25/Zotero/storage/2RSK5Z82/Murali-Baskaran et al. - 2022 - The future of plant volatile organic compounds (pVOCs) research Advances and applications for susta.pdf","","E-nose; HIPV; Inducible defense; Priming; Push-pull; pVOC; Smartphone; Soluble silica; Sustainable agriculture; Transgenic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9HUK4VM","journalArticle","2021","Sharma, Meenakshi; Kaushik, Prashant; Chawade, Aakash","Frontiers in the Solicitation of Machine Learning Approaches in Vegetable Science Research","Sustainability","","2071-1050","10.3390/su13158600","http://dx.doi.org/10.3390/su13158600","","2021-08","2026-01-24 00:34:05","2026-01-24 00:34:05","","8600","","15","13","","","","","","","","MDPI AG","","","","","","","","","","","/home/aalejoz25/Zotero/storage/W3ZEW6GW/Sharma et al. - 2021 - Frontiers in the Solicitation of Machine Learning Approaches in Vegetable Science Research.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKW2MQFJ","journalArticle","2025","Cai, Zhaopeng; Farhana, Nadia; Karim, Asif Mahbub; Zhai, Fengyan; Huang, Wenwen; Guo, Meng","IMNM: integrated multi-network model for identifying pepper leaf diseases","Frontiers in Plant Science","","1664462X","10.3389/fpls.2025.1558349","http://dx.doi.org/10.3389/fpls.2025.1558349","As a vegetable crop with high economic value, the yield of pepper is often significantly restricted by leaf diseases, and the spots formed by these diseases on the surface of leaves are highly complex in color and texture characteristics. To overcome the shortcomings of traditional manual identification methods, such as low efficiency, time-consuming, and labor-consuming, an integrated multi-network model (IMNM) was established by combining an improved ResNet, a dynamic convolution network (DCN), and a progressive prototype network (PPN), which was aimed at five typical pepper leaf samples (healthy, virus, leaf blight, brown spot, and phyllosticta). The experimental results show that IMNM achieves 98.55% accuracy in pepper disease identification, which is significantly better than the benchmark models such as Inception-V4, ShuffleNet-V3, and EfficientNet-B7. In the cross-species generalization verification, the average identification accuracy of the model for apple, wheat, and rice leaf diseases increased to 99.81%, and its four core indicators of specificity, precision, sensitivity, and accuracy were all stable over 98%. This demonstrates that IMNM can effectively analyze the color and texture characteristics of highly heterogeneous disease spots and possesses strong cross-crop generalization capabilities. Its technical path lays a theoretical foundation for the development of field mobile disease diagnosis equipment based on deep learning, and is of great value for promoting the engineering application of an intelligent monitoring system for crop diseases and insect pests.","2025-09","2026-01-24 00:34:05","2026-01-24 00:34:05","","","","","16","","","","","","","","Frontiers Media SA","","","","","","","","","","","/home/aalejoz25/Zotero/storage/LQ3Q9LLP/Cai et al. - 2025 - IMNM integrated multi-network model for identifying pepper leaf diseases.pdf","","deep learning; identifying; integrated; multi-network model; pepper leaf diseases","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCSB4GUW","journalArticle","2023","Krishna, Rajashree; Prema, K. V.","Constructing and Optimizing RNN Models to Predict Fruit Rot Disease Incidence in Areca Nut Crop Based on Weather Parameters","IEEE Access","","21693536","10.1109/ACCESS.2023.3311477","http://dx.doi.org/10.1109/ACCESS.2023.3311477","A farmer faces several challenges associated with fruit rot disease in the areca nut crop. Weather factors, including rainfall and temperature, largely influence the disease severity and spread of infection in crops. Significant growth has been achieved using RNN models for time series forecasting in the past few decades, but these models are not applied to fruit rot disease prediction. This study introduces Vanilla GRU, Stacked GRU, Bidirectional GRU, and Bidirectional LSTM models for the inaugural prediction of fruit rot disease scores using past weather data. The current investigation also involves the mitigation and comparison of forecast inaccuracies by utilising weight optimisation algorithms like Adam, Adagrad, RMSprop, and Genetic algorithms. Meteorological and disease score data are gathered from the Agricultural Research Station in Brahmavar, Karnataka, and CPCRI Kasargod, Kerala. These datasets are combined using a rule-based algorithm to train and evaluate the proposed model. Empirical outcomes reveal that the vanilla GRU model, when fine-Tuned with the Adam algorithm, exhibits a diminished Mean Squared Error (MSE) value of 0.0009, an exceptionally minimal Mean Absolute Error (MAE) value of 0.02, and an elevated R-squared (R2) score of 0.99. Similarly, the Bidirectional LSTM model, optimised through RMSprop, yields an impressively low Root Mean Squared Error (RMSE) value of 0.033. Generally, the optimised Deep Learning (DL) models consistently demonstrate enhanced predictive precision compared to alternative models. In conclusion, the anticipation of areca nut disease, as facilitated by this study, stands to aid farmers in curtailing unnecessary fungicide application and achieving more favourable yields.","2023","2026-01-24 00:34:05","2026-01-24 00:34:05","","110582-110595","","","11","","","","","","","","Institute of Electrical and Electronics Engineers (IEEE)","","","","","","","","","","","/home/aalejoz25/Zotero/storage/WMNMZJIL/Krishna and Prema - 2023 - Constructing and Optimizing RNN Models to Predict Fruit Rot Disease Incidence in Areca Nut Crop Base.pdf","","deep learning; Areca nut; disease prediction; fruit rot disease; gated recurrent unit; genetic algorithm; optimisation; weather","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IVQVWHZD","document","2023","Ece, Emre; Eş, Ismail; Inci, Fatih","Microneedle technology as a new standpoint in agriculture: Treatment and sensing","","","","10.1016/j.mattod.2023.07.002","http://dx.doi.org/10.1016/j.mattod.2023.07.002","Preventing plant loss and improving their health status are essential for agricultural industry. Correspondingly, the deprivation of plants severely impacts our ecological system. As such, global efforts have been intensely made to promote the development of advanced sensing and treatment platforms to forestall plant loss. Existing technologies mainly encounter a number of challenges in providing results in a non-invasive, rapid turnaround, and affordable fashions. Accordingly, notable progressions in innovative approaches—particularly biosensing and delivery platforms, are vastly required for agriculture realm. In this regard, microneedles have emerged as a pivotal technological tool that plays multifaceted roles in biosensing and delivery systems, with attention of growing towards agriculture. Simply put, microneedles offer several advantages over conventional methods for being less invasive, rapid, and highly precise. In this review, recent advancements in microneedle technologies including their implementations in agriculture are highlighted coherently. In particular, extracting DNA from plant leaves and expressing transient genes using microneedles are elaborated in details. Microneedle-based sensing platforms for detecting essential compounds and secondary metabolites are discussed as well. Recent advances focusing the delivery of agrochemicals and nanotherapeutics via microneedles are elaborated. By this means, this review aims to bridge the existing gaps between microneedles and agriculture precisely.","2023-09","2026-01-24 00:34:05","2026-01-24 00:34:05","","","","","","","","","","","","","Elsevier BV","","","","","","","","","ISSN: 18734103 Pages: 275-297 Publication Title: Materials Today Volume: 68","","","","Agricultural products; Biosensors; Crop diseases; Drug delivery; Microneedles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TT6EIRHU","document","2025","Law, Cheng Xue; Hashim, Norhashila; Ismail, Siti Izera; Jahari, Mahirah; Riza, Dimas Firmanda Al","A review on anthracnose disease caused by Colletotrichum spp. in fruits and advances in control strategies","","","","10.1016/j.ijfoodmicro.2025.111397","http://dx.doi.org/10.1016/j.ijfoodmicro.2025.111397","Fruits are a vital source of essential vitamins, minerals, and antioxidants necessary for human health and well-being. However, fruit production is often hampered by diseases that cause substantial yield losses and compromise fruit quality. Among these, anthracnose caused by various species of the Colletotrichum genus stands out as a particularly destructive disease, affecting a wide range of fruit crops and resulting in significant preharvest and postharvest losses worldwide. This review explores the impact of anthracnose across diverse fruit categories, including temperate fruits, berries, citrus, and tropical fruits. Furthermore, it provides a comprehensive overview of the life cycle and pathogenic mechanisms of Colletotrichum spp., emphasizing their remarkable adaptability to different host fruits. Advances in management strategies are also explored, emphasizing the need for sustainable approaches. While chemical fungicides remain widely used, their overuse has led to resistance development and environmental concerns. Promising alternatives include biological control agents and natural compounds like essential oils and chitosan-based coatings, and physical treatments, such as heat and UV-C irradiation, are also discussed. Future trends are also highlighted. This review provides a new insight of anthracnose across fruit categories, integrating current knowledge on pathogen biology, host-pathogen interactions, and innovative control measures. Future research should prioritize the development of integrated management strategies tailored to specific fruit categories, ensuring sustainable production, enhanced fruit quality, and reduced postharvest losses.","2025-11","2026-01-24 00:34:05","2026-01-24 00:34:05","","","","","","","","","","","","","Elsevier BV","","","","","","","","","ISSN: 18793460 Pages: 111397 Publication Title: International Journal of Food Microbiology Volume: 442 PMID: 40848631","","","","Fruits; Colletotrichum; Anthracnose; Fungal pathogen; Plant disease; Postharvest","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
